id,features
5019,"[0.35330504179000854, -0.48053744435310364, 1.4325065612792969, 0.11513534188270569, -1.4628971815109253, -1.8984096050262451, 0.6839022040367126, 0.6011406183242798, -0.44508659839630127, 1.557311773300171]"
5029,"[-0.010580906644463539, -0.3734443783760071, -0.7453204393386841, 0.9683706760406494, -2.0426621437072754, -3.0864102840423584, 2.006086826324463, -0.7412390112876892, -0.2351526916027069, 1.244060754776001]"
5039,"[-0.24114762246608734, 0.18153512477874756, 1.1896787881851196, 0.12199299037456512, -0.6068620085716248, -1.2198686599731445, 1.1335805654525757, 0.84759521484375, -0.17896778881549835, 0.8281211853027344]"
5049,"[-0.44609370827674866, 0.22161896526813507, 0.8681101202964783, 0.6822684407234192, -0.3924296796321869, -2.164745807647705, 1.548913836479187, 0.3532257080078125, -1.0401198863983154, 1.3066269159317017]"
5059,"[-0.5144930481910706, -0.851496160030365, 0.21236804127693176, -0.04813532158732414, -0.2776360511779785, -3.111093759536743, 1.8702696561813354, -0.5894827842712402, -0.4996137022972107, 0.4154573976993561]"
5069,"[-0.5114789605140686, 0.6394340991973877, 1.6340543031692505, 0.7958584427833557, 0.09662959724664688, -2.2053415775299072, 2.258342981338501, 0.6977687478065491, -0.5249380469322205, 0.7188518047332764]"
5079,"[-0.6152831315994263, -0.5201368927955627, -0.11001945286989212, 0.4166155159473419, -0.05259304493665695, -2.742417097091675, 1.4160761833190918, -0.20466859638690948, -0.17549392580986023, 1.1139954328536987]"
5089,"[-0.174916073679924, 1.088252067565918, 1.0880471467971802, 0.7182317972183228, -0.9296675324440002, -1.6013305187225342, 1.6218533515930176, -0.33689430356025696, -0.5863091945648193, 2.642857551574707]"
5099,"[-1.6782070398330688, 1.3062952756881714, -0.6008906960487366, 0.3314150869846344, 0.5620447993278503, -2.407352924346924, 2.1435019969940186, 0.1621374785900116, 0.2510286867618561, 0.4903447926044464]"
5109,"[-1.3218005895614624, -0.4125984311103821, 0.9176581501960754, 0.801002562046051, -0.14834561944007874, -2.2860937118530273, 1.7313181161880493, 0.152099609375, 0.0416686050593853, -0.08200892060995102]"
5119,"[-1.0972336530685425, 2.8583738803863525, 2.5847349166870117, 0.8431854844093323, 1.0257831811904907, -0.7445762753486633, 0.9453709721565247, 0.6788923144340515, -0.23811502754688263, 1.373673677444458]"
5129,"[-0.9829431176185608, -0.5669621825218201, 0.7221909165382385, 1.6479793787002563, -0.4140029549598694, -2.4958343505859375, 0.9890486001968384, -0.022591015323996544, -0.6505371928215027, 1.3584553003311157]"
5139,"[-0.9246770739555359, -0.3285159468650818, 1.239344835281372, 1.0918680429458618, -1.1212650537490845, -2.139767646789551, 0.7165987491607666, 0.21039196848869324, 0.5097959041595459, 1.1068081855773926]"
5149,"[-0.5502164363861084, 0.36492520570755005, 0.28019171953201294, 0.3933330476284027, -0.022539693862199783, -2.2461929321289062, 1.4702402353286743, 0.06810548156499863, -1.2679657936096191, 2.1540470123291016]"
5159,"[-0.5154867172241211, -0.2531612515449524, 0.9159145355224609, 1.2155815362930298, -0.7799479365348816, -3.0091352462768555, 0.3569315969944, -0.42164260149002075, -0.7916991710662842, 1.0673226118087769]"
5169,"[-0.8234573006629944, -0.3792099058628082, 1.0623699426651, 0.6612674593925476, -0.8944187164306641, -2.7693214416503906, 1.0639269351959229, -0.8803449273109436, 0.36950376629829407, 0.5307361483573914]"
5179,"[-0.4809590280056, -0.046471498906612396, 1.276665210723877, 0.8023810386657715, -1.3366389274597168, -1.3943095207214355, 1.3537789583206177, -0.42740651965141296, -0.4888400435447693, 2.9107608795166016]"
5189,"[-0.4842313826084137, -0.006802564952522516, 1.7558350563049316, 1.4006917476654053, 0.4431215524673462, -2.515655517578125, 0.16902609169483185, 0.6955461502075195, -0.36855292320251465, 0.15493759512901306]"
5199,"[-0.7758222222328186, -2.1528282165527344, 0.5737258195877075, 1.6296775341033936, 0.27271148562431335, -2.890643835067749, 0.8648365139961243, -1.3646329641342163, 0.5390718579292297, 0.4726833701133728]"
5209,"[-1.6142942905426025, -0.20908750593662262, -0.2017030417919159, 1.279624104499817, -0.4166889190673828, -2.5045642852783203, 1.9547477960586548, 0.46243688464164734, 0.07183200865983963, -0.1258254498243332]"
5219,"[-0.767786979675293, -0.06457015126943588, 0.45100027322769165, 0.3366526663303375, -0.10726945102214813, -2.920084238052368, 1.9742571115493774, 0.5250991582870483, -0.39634284377098083, 1.130800485610962]"
5229,"[-0.6156609654426575, -0.11092400550842285, -0.6969466805458069, 0.6789147257804871, 0.17480850219726562, -2.6747560501098633, 2.968623638153076, 1.180131435394287, -0.8452966213226318, 1.1003206968307495]"
5239,"[-0.6065435409545898, -0.13248693943023682, 0.7559739947319031, 0.5008631944656372, -0.024684032425284386, -2.541353225708008, 1.749104619026184, 0.32168737053871155, -0.3475340008735657, 1.2647981643676758]"
5249,"[-1.6040692329406738, -0.5406025648117065, 0.7169749736785889, 1.5149942636489868, -0.6111391186714172, -1.8549669981002808, 1.0999735593795776, -0.1402309089899063, 0.2090836763381958, 0.7573320269584656]"
5259,"[-0.4528675079345703, -0.17176268994808197, 1.4425113201141357, -0.12700311839580536, -0.6433349251747131, -1.933836579322815, 1.0726912021636963, 1.2710134983062744, -0.6676415205001831, 2.1339752674102783]"
5269,"[-0.04625585675239563, -0.02499452233314514, 1.3323421478271484, -0.32644766569137573, -0.150638610124588, -2.054159641265869, 1.29399836063385, 0.1883450597524643, -0.8223045468330383, 1.4020862579345703]"
5279,"[0.07961615175008774, 0.42136552929878235, 1.5725274085998535, 0.3699968457221985, -0.38494205474853516, -1.8595128059387207, 2.007312059402466, 0.6012052893638611, 0.18060360848903656, 1.1391462087631226]"
5289,"[-0.6229547262191772, 0.42644205689430237, 1.0971843004226685, 0.7084031105041504, -0.3602117598056793, -2.0699212551116943, 1.437308669090271, 0.5224771499633789, -0.9330244660377502, 0.7025318741798401]"
5299,"[0.1197190061211586, 1.5580037832260132, 0.5924789905548096, -0.7603467106819153, -0.38431647419929504, -1.8688687086105347, 0.9689000844955444, -0.7995943427085876, -1.1928719282150269, 0.6491692662239075]"
5309,"[-0.7868605256080627, 0.828204870223999, 0.9118343591690063, 0.6025909781455994, -1.440687656402588, -2.3451714515686035, 1.099333643913269, 1.1142683029174805, -0.6625287532806396, 1.518433690071106]"
5319,"[-0.5959270596504211, 0.6817216873168945, 0.10661405324935913, 0.7594242691993713, 0.21013829112052917, -2.4913604259490967, 2.137533664703369, -0.2174340784549713, -0.7625221014022827, 1.2255738973617554]"
5329,"[-1.0245610475540161, 0.21929064393043518, 1.0359101295471191, 0.602421760559082, -0.5494129657745361, -2.6039061546325684, 1.3593751192092896, 0.6488224864006042, -0.5728467106819153, 1.2135673761367798]"
5339,"[-1.492386817932129, -0.5570033192634583, 0.5790512561798096, -0.4702257812023163, -0.01220480166375637, -2.8435158729553223, 1.1115434169769287, 0.14185507595539093, -0.7207179069519043, 1.344061017036438]"
5349,"[-1.1527704000473022, -0.43139445781707764, 1.3807380199432373, 0.5777625441551208, -0.8943856358528137, -2.095717430114746, 1.2190921306610107, 0.7779364585876465, -0.3101963996887207, 1.0686134099960327]"
5359,"[-0.9648757576942444, -0.4669612646102905, 0.37385693192481995, 0.7753371000289917, -0.19424115121364594, -2.385389804840088, 2.0616002082824707, 0.5183203220367432, 0.1197514683008194, 1.4703816175460815]"
5369,"[-1.559441089630127, 0.3227860629558563, 0.6586368083953857, -0.02282070182263851, -0.8150262236595154, -2.1314780712127686, 1.256765604019165, 0.283342570066452, -0.7612277269363403, 0.7728605270385742]"
5379,"[-2.1373848915100098, -1.1990970373153687, -0.27128085494041443, 1.2849899530410767, 0.3062315285205841, -3.0544991493225098, 0.9688026905059814, -0.6861203908920288, 0.1430600881576538, 0.4529685974121094]"
5389,"[-1.0122549533843994, -0.1452861726284027, -0.12519966065883636, 0.6865626573562622, -0.9116901755332947, -2.0411767959594727, 1.87905752658844, -0.0428742878139019, -0.910220742225647, 1.4990196228027344]"
5399,"[-1.279710054397583, 0.3765784204006195, 0.41215234994888306, 1.7588810920715332, 0.394277960062027, -2.4281554222106934, 1.8665276765823364, 0.30745142698287964, -0.6577732563018799, 0.6457831859588623]"
5409,"[-0.47505685687065125, -1.4242762327194214, 1.058541178703308, 0.42913809418678284, 0.4660854637622833, -2.3403685092926025, 1.491445779800415, 1.436323881149292, -0.2776853144168854, 0.25824499130249023]"
5419,"[-0.12710222601890564, -0.11987770348787308, 1.0539765357971191, 0.03589785471558571, 0.23057134449481964, -1.767827033996582, 1.4048222303390503, -0.027473079040646553, -1.417969822883606, 1.6343601942062378]"
5429,"[-1.9950777292251587, 0.9318876266479492, 0.9639178514480591, 1.510269045829773, -0.03622177243232727, -1.0418457984924316, 2.006058692932129, 0.6782160401344299, 0.0011225503403693438, 0.763470470905304]"
5439,"[-0.3314761221408844, -0.06781438738107681, 2.4861857891082764, -0.14718282222747803, -1.4235241413116455, -1.3568222522735596, 0.745227575302124, 1.1597551107406616, -0.5533962845802307, 1.2138100862503052]"
5449,"[-0.8620456457138062, -0.4790734350681305, 0.28394433856010437, 1.8743665218353271, 0.1391444057226181, -2.390676736831665, 2.2873926162719727, -0.5412154197692871, -0.6448599100112915, 0.9017149806022644]"
5459,"[-1.5732059478759766, 0.32117709517478943, 0.02927817776799202, 0.9683424234390259, 1.105504035949707, -1.9112513065338135, 3.0058071613311768, -0.0011039787204936147, 0.5146191716194153, 0.982854425907135]"
5469,"[-0.7172806262969971, 0.136048823595047, 1.1732442378997803, 0.7607995271682739, -0.5689972043037415, -2.6587600708007812, 1.4856719970703125, 0.17195455729961395, -0.4378909766674042, 0.9459957480430603]"
5479,"[-0.1237059235572815, 0.1687208116054535, 1.7154366970062256, 0.9803517460823059, -0.07637909054756165, -1.7062242031097412, 1.499906301498413, -0.13757485151290894, -0.5431469082832336, 1.6121973991394043]"
5489,"[-0.24041226506233215, -0.3856459856033325, 0.9038176536560059, 0.34203988313674927, -0.7840121388435364, -3.0474741458892822, 1.0406187772750854, 0.34291258454322815, 0.6576067209243774, 1.9865926504135132]"
5499,"[-1.7902499437332153, -0.2499309778213501, 0.488301545381546, 0.5118882656097412, -0.5999998450279236, -2.7123658657073975, 2.154031276702881, 0.4304775595664978, 0.4137074947357178, 1.070681095123291]"
5509,"[-0.867925763130188, 1.166725516319275, 1.0509945154190063, -0.015435541048645973, -0.5322462320327759, -1.9470605850219727, 1.0615469217300415, -1.096782922744751, -1.2755343914031982, 0.8833112716674805]"
5519,"[-0.6811007261276245, -0.48444271087646484, 0.7657808661460876, 0.9219397902488708, 0.3464674651622772, -2.0732481479644775, 1.6441214084625244, 0.11348368972539902, -0.5842611193656921, 1.406001091003418]"
5529,"[-0.9060341119766235, 1.2361228466033936, 0.704404890537262, 0.47301653027534485, 0.13948118686676025, -2.4760868549346924, 1.889097809791565, -0.6605122089385986, -0.6945206522941589, 2.7041566371917725]"
5539,"[-0.8559022545814514, 0.3210001289844513, 1.2955906391143799, 0.40219902992248535, -0.6613771319389343, -1.8131113052368164, 1.1303083896636963, 0.5565624833106995, -0.8388866186141968, 0.8598642349243164]"
5549,"[-1.4312959909439087, -0.8103998303413391, 1.3205978870391846, 1.2294507026672363, -2.2888543605804443, -1.8815704584121704, 1.5126582384109497, 0.5368680953979492, 1.4951952695846558, -0.08220314234495163]"
5559,"[-0.6480947732925415, -0.14406763017177582, 0.8782509565353394, 0.3300057351589203, 0.040472324937582016, -2.3100101947784424, 1.995614767074585, 0.4415699541568756, 0.43111318349838257, 1.3564810752868652]"
5569,"[-1.6119873523712158, -0.06329061090946198, 1.0028761625289917, 1.422560453414917, -0.0010417734738439322, -1.2479875087738037, 1.0908561944961548, 0.608887791633606, 0.6126798391342163, 1.453906774520874]"
5579,"[0.06545013189315796, 0.2821708619594574, 0.7418539524078369, 2.1556406021118164, -0.3391280174255371, -2.8619818687438965, 1.3176459074020386, 1.149599552154541, 0.8198944330215454, 1.112270474433899]"
5589,"[-0.8532813787460327, 0.32702162861824036, 1.5394715070724487, 0.16024689376354218, -0.05638684332370758, -1.8882884979248047, 1.871168613433838, 0.5211165547370911, -0.5097812414169312, 2.183750867843628]"
5599,"[-1.2400168180465698, -0.6400575041770935, 0.8053538203239441, 0.9033973217010498, -1.1140880584716797, -2.5632193088531494, 0.8623999953269958, 0.719060480594635, 0.046189893037080765, 1.5679951906204224]"
5609,"[-0.7029086351394653, 0.20418383181095123, 1.0479998588562012, 0.29199111461639404, -1.0122973918914795, -2.268677234649658, 1.8012875318527222, 0.06467549502849579, -1.317108154296875, 0.7811790704727173]"
5619,"[-0.8692588210105896, -0.563439667224884, 0.6408527493476868, 1.156569480895996, 0.4107198119163513, -2.080565929412842, 1.4635815620422363, -0.4182303249835968, -0.49709251523017883, 1.9731372594833374]"
5629,"[-0.7772561311721802, 0.8020480275154114, 1.2237836122512817, 0.6867460012435913, -0.01863175444304943, -2.4896602630615234, 1.022159457206726, 0.6704211235046387, -0.3872063159942627, 1.355554223060608]"
5639,"[0.092991903424263, -0.538602352142334, 1.227767825126648, -0.2731492519378662, -0.28504911065101624, -2.421682119369507, 1.7510238885879517, -0.4498109817504883, -0.5334057807922363, 1.73821222782135]"
5649,"[-1.060890555381775, 0.12266048043966293, 0.4095304310321808, 0.8459692001342773, -0.5779196619987488, -2.296236276626587, 1.4515786170959473, 0.048043444752693176, -0.2577994465827942, 1.6689653396606445]"
5659,"[-1.2051424980163574, -0.6873605251312256, -0.11258317530155182, 1.4140338897705078, 0.04430870711803436, -1.7836631536483765, 2.4447953701019287, 0.30269211530685425, -0.2834288477897644, 0.9376165866851807]"
5669,"[-0.9453734159469604, -0.23267897963523865, 1.1386382579803467, -0.09493997693061829, -0.29303187131881714, -2.0126953125, 1.587125301361084, -0.1598231941461563, -0.1285519003868103, -0.6097143888473511]"
5679,"[-1.3015297651290894, 0.17556355893611908, -0.6081595420837402, 1.1791578531265259, -0.5533718466758728, -3.1719467639923096, 1.861916184425354, -0.26306721568107605, -0.216450035572052, 0.9222026467323303]"
5689,"[-0.9138771295547485, -0.2632075548171997, 0.21655091643333435, 0.611524224281311, -0.5986224412918091, -2.669269561767578, 1.4317033290863037, 0.34768205881118774, 0.04824317246675491, 1.1806508302688599]"
5699,"[-0.35475558042526245, 0.0635635033249855, 0.8517737984657288, 0.13687026500701904, -1.025610327720642, -2.168692111968994, 0.9952871203422546, 0.203309565782547, -0.9565697312355042, 1.154428482055664]"
5709,"[0.1816754937171936, 0.2617993950843811, 0.23938290774822235, 0.4854220449924469, -0.5168212056159973, -2.9688758850097656, 1.5460786819458008, 0.13497556746006012, -0.1138673797249794, 1.7317430973052979]"
5719,"[-0.6361308097839355, 0.3852718770503998, -1.2549026012420654, 0.38982388377189636, 2.5168776512145996, -2.4744293689727783, 3.0299010276794434, -0.09591465443372726, -1.0163644552230835, 0.9032608866691589]"
5729,"[-1.3486459255218506, 1.1784425973892212, 0.1450238674879074, 0.4931727945804596, 0.3156631588935852, -2.826836347579956, 2.4128835201263428, 0.1008809432387352, 0.1663888543844223, 0.9648131132125854]"
5739,"[-0.8929302096366882, -0.24200831353664398, 0.7833454012870789, -0.3322581648826599, -0.5082208514213562, -2.679692506790161, 1.98200523853302, 0.61333167552948, -0.1889587938785553, 0.6541168689727783]"
5749,"[-0.35261282324790955, 0.39445504546165466, 1.5622745752334595, -0.3920646607875824, -0.9795898199081421, -2.131383180618286, 0.9127973914146423, 0.3981878161430359, -1.3066719770431519, 1.0454552173614502]"
5759,"[-0.9195199012756348, -0.2729840874671936, 0.7088292241096497, 0.38650405406951904, -0.5871421694755554, -2.107320547103882, 1.5382835865020752, 0.49718281626701355, -1.5268129110336304, 1.312214732170105]"
5769,"[-0.3356497287750244, 0.07601533085107803, 1.1061761379241943, 0.7846413254737854, -0.4942021667957306, -2.8840174674987793, 1.4273831844329834, 0.1006622388958931, -0.005610806401818991, 0.9397521018981934]"
5779,"[-0.8116976618766785, 0.3094640076160431, 0.17981502413749695, 0.567535400390625, -0.7118757367134094, -2.466564893722534, 1.3311443328857422, 0.1657342165708542, -0.1747213453054428, 1.2916557788848877]"
5789,"[-0.6399247646331787, 0.23812150955200195, 0.9823076725006104, 0.7949451804161072, -0.6809962391853333, -2.165199041366577, 0.8603914380073547, 0.9760532975196838, -1.2063459157943726, 0.38127565383911133]"
5799,"[-1.655566930770874, 0.19779662787914276, 0.5431035757064819, 0.4165695309638977, -0.4996824264526367, -2.0806808471679688, 1.6857272386550903, -0.5789586901664734, -0.032862477004528046, 1.737357497215271]"
5809,"[-0.5092806816101074, 0.5630008578300476, 1.6452151536941528, 0.7199653387069702, -0.7679827213287354, -1.8571135997772217, 1.430504560470581, 0.06304192543029785, -0.5148669481277466, 1.415868878364563]"
