id,features
2498,"[-0.5733888745307922, 0.08220235258340836, 0.22147253155708313, 0.8419985175132751, 0.4706173837184906, -0.2702300548553467, 0.35379210114479065, 0.04601169005036354, -0.09832893311977386, -0.14342524111270905]"
2518,"[-0.18208645284175873, 0.49353161454200745, 0.35608336329460144, 0.5223844647407532, -0.41618144512176514, -0.6659480333328247, 0.5938708782196045, -0.029778651893138885, -0.03307611122727394, -0.004502160474658012]"
2528,"[-0.3340547978878021, 0.2572239935398102, 0.21660025417804718, 0.1761092096567154, 0.012447433546185493, -0.8362496495246887, 0.5409036874771118, 0.06389614939689636, -0.2665071487426758, -0.0055464934557676315]"
2538,"[0.7073531150817871, 0.6487232446670532, 0.9141741394996643, 0.37242719531059265, 1.0256972312927246, -1.4816735982894897, 0.11088778078556061, 0.3644046485424042, -0.9418948888778687, -0.2046070098876953]"
2548,"[-0.6967660784721375, 0.33997124433517456, -0.04979725554585457, 0.06951786577701569, 0.25616803765296936, -0.4160168766975403, 0.5707734823226929, 0.05931388586759567, -0.032515283674001694, -0.3249226212501526]"
2558,"[-0.3435412645339966, -0.08970791846513748, 0.1595090925693512, 0.4995967149734497, 0.4282471239566803, -0.5550612807273865, 0.6272321939468384, 0.6033122539520264, 0.16352076828479767, -0.24707500636577606]"
2568,"[-0.43371841311454773, -0.057545006275177, -0.16690631210803986, 0.040474578738212585, 0.19376246631145477, -0.24469886720180511, 0.9017606377601624, 0.2400389164686203, -0.09995830804109573, -0.2002992331981659]"
2578,"[-0.11943937838077545, -0.20087453722953796, 0.13816966116428375, 0.11423219740390778, -0.6024965047836304, -0.7311387658119202, 0.668874204158783, 0.3124658167362213, 0.09206251800060272, 0.46354708075523376]"
2598,"[-0.36967262625694275, -0.36926889419555664, 0.5772836804389954, 0.031726013869047165, 0.2759033143520355, -0.7003676295280457, 0.8044689297676086, -0.24519795179367065, 0.00035280801239423454, -0.2601628601551056]"
2608,"[-0.4015982449054718, 0.36633363366127014, -0.17549042403697968, -0.20261520147323608, 0.2214370220899582, -0.6287999749183655, 0.24231263995170593, -0.16812404990196228, -0.35844889283180237, 0.3957657217979431]"
2618,"[-1.1318832635879517, -0.6994668245315552, 0.8542913198471069, -0.23449568450450897, 1.5360450744628906, -1.0972269773483276, -0.10549774765968323, 0.5071538686752319, -0.3118744492530823, 0.5129169821739197]"
2628,"[-0.20767155289649963, -0.363199919462204, -0.2583569586277008, 0.4987023174762726, 0.05374268442392349, -0.8663691878318787, 0.2691681683063507, -0.04176441580057144, -0.07640679180622101, 0.2937837839126587]"
2638,"[-1.1120713949203491, -0.09489545226097107, -0.12464451789855957, -0.4340076148509979, 0.6095073819160461, -1.2292969226837158, -0.09927438199520111, 0.6396840810775757, -0.22571833431720734, -0.09230703115463257]"
2648,"[-0.7955780029296875, 0.6204606294631958, 0.5111657381057739, 0.1195053681731224, -0.3654191493988037, -0.9178661108016968, 0.08969037234783173, 0.4909683167934418, -0.7835246324539185, -0.08545847982168198]"
2658,"[-0.18688727915287018, 1.9511244297027588, 0.20403806865215302, -0.8635319471359253, -1.1345995664596558, -0.024808639660477638, 1.2682313919067383, -0.963567316532135, -0.4599962830543518, 1.251333236694336]"
2668,"[-0.5299404859542847, 0.7428470253944397, 0.24404436349868774, 0.3518807291984558, 0.07900790125131607, -0.45433682203292847, 0.43603235483169556, 0.07521501928567886, -0.2939680814743042, -0.13533657789230347]"
2678,"[0.6561525464057922, 0.5689661502838135, 0.6149282455444336, 0.9524399638175964, 1.3882235288619995, -0.28915634751319885, 0.5639206171035767, 0.17138032615184784, -0.8795357942581177, 0.6830838918685913]"
2688,"[-0.01696551963686943, -0.045060280710458755, 0.09789000451564789, 0.7701081037521362, -0.09522455930709839, -0.6463669538497925, 0.6530380845069885, -0.011135194450616837, 0.4272640347480774, -0.10974909365177155]"
2708,"[0.3634118437767029, 0.09105349332094193, 0.6924874186515808, 0.4878275692462921, 0.8896938562393188, -1.3726719617843628, 0.08917643129825592, -0.12745127081871033, -0.6550490856170654, 0.1434873342514038]"
2718,"[-0.29055145382881165, 0.1665470451116562, 0.7758875489234924, 0.3591758906841278, 0.3704127073287964, -0.4121414124965668, 0.554398775100708, -0.7680202126502991, -0.40643706917762756, 0.4611063003540039]"
2728,"[-0.5711672306060791, 0.25174516439437866, 0.5541658401489258, 0.011195238679647446, -0.5902711749076843, -1.0655205249786377, 0.24075278639793396, 0.025233766064047813, 0.019802888855338097, 0.048956289887428284]"
2738,"[0.17768053710460663, -0.1254652887582779, 0.871908962726593, 0.6948357820510864, 1.0311064720153809, -0.9378969073295593, 0.5086067318916321, 0.06947984546422958, -0.4134902358055115, -0.137889564037323]"
2748,"[-0.5803900361061096, 0.16474269330501556, -0.2177727222442627, 0.2102653980255127, 0.4069088399410248, -0.4672188460826874, 0.3198672831058502, -0.40475407242774963, -0.24229417741298676, -0.05611981078982353]"
2758,"[1.3876001834869385, 1.210098385810852, 0.7417888045310974, 0.34026700258255005, 0.9574093222618103, -1.5483264923095703, -0.13246160745620728, 1.2600383758544922, 0.7598268985748291, 0.49519678950309753]"
2768,"[-0.7342047095298767, 0.13262976706027985, 1.9476255178451538, -0.33461815118789673, 0.7747671008110046, -0.5893967747688293, 1.2374390363693237, -0.8969985842704773, 0.4113129675388336, -0.7140613198280334]"
2778,"[-0.42675697803497314, 0.2668161988258362, -0.25197094678878784, 0.5510987043380737, -0.4378964304924011, -0.05678528547286987, 1.1403614282608032, -0.47803252935409546, 0.031072691082954407, -0.23424974083900452]"
2788,"[-0.27522826194763184, 0.07219716161489487, 0.36984390020370483, 0.07577629387378693, 0.014771693386137486, -0.9126046299934387, 0.5444537401199341, 0.10841496288776398, -0.4800606667995453, 0.32255640625953674]"
2798,"[-0.5845723152160645, 0.7330832481384277, -0.14956286549568176, 0.1724504977464676, -0.12523253262043, -0.5578920245170593, 0.2568117380142212, 0.3366223871707916, 0.2542131543159485, -0.34015023708343506]"
2808,"[-0.7655044198036194, 0.14217408001422882, -0.18539810180664062, 0.16748128831386566, 0.025785643607378006, -0.4909778833389282, 0.5759998559951782, -0.24454118311405182, -0.03141732141375542, -0.2608256936073303]"
2818,"[-0.4473239779472351, 0.5965805649757385, 0.3846115171909332, 0.9202232360839844, 0.3214486837387085, -0.17159169912338257, 0.3791464865207672, -0.07781706005334854, 0.10149207711219788, -0.3502857983112335]"
2828,"[-0.1292738914489746, 0.2481241375207901, 0.14113134145736694, 1.264190435409546, -0.0559881329536438, 0.297419935464859, 0.7644901871681213, 0.23023749887943268, -0.5030487179756165, 0.05627709999680519]"
2848,"[-0.2624814212322235, -0.49410009384155273, 1.1285377740859985, -0.15138372778892517, 0.1098380833864212, -1.2738738059997559, -0.30130890011787415, -0.0038504439871758223, -0.9512315392494202, -0.13734012842178345]"
2858,"[-0.008555535227060318, 0.11958381533622742, 0.5191857218742371, -0.1164022758603096, 0.045408811420202255, -0.8770481944084167, 0.7249899506568909, 0.1874229907989502, -0.040762949734926224, 0.7059341073036194]"
2868,"[-0.2183394432067871, 0.35004064440727234, -0.18861648440361023, 0.29389724135398865, 0.21536172926425934, -0.658346951007843, 0.592361569404602, -0.04827099293470383, -0.34334009885787964, -0.5614392757415771]"
2878,"[-0.18663069605827332, 1.4285112619400024, 0.031120233237743378, 0.671715497970581, 0.8442097902297974, -0.9512065649032593, -0.3302895724773407, 0.6254299283027649, 0.4303606152534485, 0.18042965233325958]"
2888,"[-0.8851853609085083, 0.6212531328201294, 0.8455446362495422, 0.7751686573028564, 0.20979218184947968, 0.37550967931747437, 0.7282518148422241, -0.4756472110748291, 0.31368374824523926, 0.6944562196731567]"
2898,"[-0.5105642676353455, 0.3675309717655182, 0.26293614506721497, 0.329000324010849, 0.4960317015647888, -0.8328444957733154, 0.4818550944328308, -0.3101702332496643, -0.4372820556163788, -0.5022578239440918]"
2908,"[-0.36826470494270325, 0.36873215436935425, 1.0302190780639648, 0.04340013861656189, 0.32396644353866577, -0.6249881982803345, 0.47098273038864136, 0.7236453294754028, -0.24014587700366974, 0.4991278350353241]"
2918,"[-0.5361613631248474, 0.15014716982841492, 0.29080113768577576, 0.1249554380774498, 0.02626759186387062, -0.7995866537094116, 0.5060637593269348, 0.1355353444814682, -0.04083715006709099, 0.6095914244651794]"
2928,"[0.44131818413734436, -0.6213139295578003, 0.47125008702278137, 0.32266002893447876, 0.9009130001068115, -1.2723374366760254, 0.3551883399486542, 0.4000260829925537, 0.04920503497123718, 0.07831398397684097]"
2938,"[1.75547194480896, -0.15439164638519287, 1.2607134580612183, 1.1096172332763672, 0.4868757426738739, -1.1614328622817993, 0.28738948702812195, 0.9509658813476562, -1.8628575801849365, -0.8171680569648743]"
2948,"[-0.26900991797447205, 0.260820209980011, 0.27746671438217163, 0.40328657627105713, -0.3075830340385437, -0.9992331266403198, 0.3034292161464691, -0.12278413027524948, -0.31730949878692627, 0.037189655005931854]"
2968,"[-0.1884915679693222, 0.4085189700126648, 0.6873981952667236, 0.19799146056175232, 0.1374678909778595, -0.7512707114219666, 0.556654691696167, -0.1667298823595047, -0.6079897880554199, 0.12086263298988342]"
2978,"[-0.022988231852650642, -0.4728740453720093, -0.13087379932403564, 0.73725426197052, 0.4131876826286316, -0.718004047870636, 0.3491213023662567, -0.2220497727394104, 0.13221362233161926, 0.17601175606250763]"
2988,"[0.038551997393369675, 0.28403326869010925, 0.9694371223449707, 0.2191794514656067, 0.12752847373485565, -0.9209360480308533, 0.5886674523353577, -0.04726541414856911, 0.04434807598590851, -0.03532259911298752]"
2998,"[1.908243179321289, -1.682873249053955, 1.4110947847366333, 1.2971237897872925, -0.3609292209148407, -0.7420684099197388, 0.5798774361610413, 0.8756341338157654, 0.10389937460422516, -0.5901946425437927]"
3008,"[-0.9236674904823303, -0.2512238323688507, 1.783919095993042, -0.37500402331352234, 0.5477173924446106, -0.47701290249824524, 0.5439403653144836, -0.9274302124977112, -0.41897013783454895, 0.38891127705574036]"
3018,"[-0.12038088589906693, 0.7986258268356323, -0.19811123609542847, -0.05575775355100632, -0.3347720503807068, -0.9202558994293213, 0.47954776883125305, 0.3129485249519348, -1.1159294843673706, -0.4100154638290405]"
3028,"[-0.12728333473205566, -0.02470104582607746, 0.910394012928009, 0.9669600129127502, 0.21199780702590942, -0.9130009412765503, 0.008255427703261375, -0.31331971287727356, -0.47787386178970337, -0.005272441543638706]"
3038,"[-0.7087996006011963, 0.3556729257106781, 0.7399311065673828, -0.4801861345767975, -0.3214327394962311, -1.0157967805862427, 0.4954439699649811, 0.23180252313613892, -0.07227804511785507, 0.1350352168083191]"
3048,"[0.46618491411209106, 0.3266449570655823, 0.23896633088588715, 0.8278787732124329, 1.559913158416748, -1.6292015314102173, -0.6233095526695251, -0.6178871393203735, -0.06780613958835602, -0.049904219806194305]"
3058,"[-0.15041351318359375, -0.2641136944293976, 1.0852599143981934, -0.29056814312934875, 0.7516463994979858, -0.048409491777420044, 1.7403631210327148, 1.2994431257247925, -0.5831732153892517, -0.025614576414227486]"
3068,"[-0.2898602783679962, 0.17969100177288055, 0.5693519711494446, 0.19614706933498383, -0.0818619430065155, -1.0654430389404297, 0.3974416255950928, 0.34205636382102966, -0.010562642477452755, -0.07917026430368423]"
3078,"[0.256334125995636, 0.27665501832962036, 0.708065390586853, 0.5775132179260254, 0.39677414298057556, -0.6665061116218567, 0.7128452658653259, 0.4027518928050995, 0.17896457016468048, 0.39137932658195496]"
3088,"[-0.6205558776855469, 0.10317523777484894, 0.8344037532806396, 0.39499983191490173, -0.24194814264774323, -0.9783533215522766, 0.07220562547445297, -0.07807406038045883, -0.19188210368156433, 0.06640607863664627]"
3098,"[-0.16501891613006592, 0.06392156332731247, 0.2773043215274811, 0.42258337140083313, -0.3310331702232361, -0.8111754655838013, 0.4427754282951355, 0.11191510409116745, 0.1797979176044464, 0.43086177110671997]"
3108,"[-0.06537885963916779, -0.03213941678404808, 0.6665067672729492, 0.04065047204494476, 0.32008102536201477, -0.7900780439376831, 0.758363664150238, 0.18425120413303375, -0.30027711391448975, 0.10978509485721588]"
3118,"[-0.5465070009231567, 0.2717617452144623, 0.6175587773323059, 0.4032299816608429, 0.36119431257247925, -1.0676666498184204, -0.06776940822601318, 0.3802063465118408, -0.3539789021015167, -0.06293903291225433]"
3128,"[-0.22536222636699677, -0.5390291810035706, 0.7148175239562988, 0.7091606259346008, 0.06302593648433685, -1.0036391019821167, 0.016148138791322708, 0.5986419916152954, -0.6058530807495117, -0.5418080687522888]"
3138,"[-0.26105797290802, -0.12461039423942566, 0.0859549269080162, 0.8379548192024231, 0.5156328082084656, -0.3095724582672119, 1.0672106742858887, 0.6781414747238159, -0.24348148703575134, 0.011630581691861153]"
3148,"[-0.16827578842639923, 0.09396512061357498, 0.5881818532943726, 0.5590287446975708, 0.046995725482702255, -0.7425885200500488, 0.4786161482334137, 0.3774646520614624, 0.3061811029911041, 0.455563485622406]"
3158,"[-0.153274267911911, -0.12291505932807922, 0.813600480556488, 0.23429490625858307, 1.563535213470459, -1.2019075155258179, -0.3718906342983246, 0.4414255619049072, -0.0655013769865036, 0.9903643727302551]"
3168,"[0.22443844377994537, 0.4054577350616455, 0.6925040483474731, 0.21689477562904358, 0.156671941280365, -1.3237875699996948, 0.16486738622188568, -0.1064106822013855, -0.1036682203412056, -0.014669325202703476]"
3178,"[-0.39947760105133057, -0.07241690158843994, 0.6672879457473755, 0.5115190744400024, 0.1559276282787323, -0.6504976749420166, 0.5744186639785767, 0.22732973098754883, 0.3591756224632263, 0.40357038378715515]"
3188,"[-0.5384036898612976, -0.3740881383419037, 0.775316596031189, 0.48625874519348145, 0.5159041285514832, -0.6102180480957031, 0.35997045040130615, 0.6192533373832703, -0.5766726732254028, 0.38373711705207825]"
3198,"[-0.20077882707118988, 0.05692385137081146, 0.4798564612865448, 0.13125954568386078, -0.40543442964553833, -0.8885767459869385, 0.7492992281913757, 0.3754366338253021, 0.17321307957172394, 0.06294092535972595]"
3208,"[-0.6183898448944092, 0.8991482257843018, -0.14254331588745117, 0.345317542552948, -0.025009574368596077, -0.4363916516304016, 0.3807385563850403, -0.36099565029144287, -0.17180265486240387, 0.2267342358827591]"
3218,"[-1.5798771381378174, 0.41188687086105347, -0.43814268708229065, -1.5151504278182983, 0.22373588383197784, -0.49659669399261475, 1.0958635807037354, 0.021773064509034157, -0.2857118248939514, 0.21064981818199158]"
3228,"[-0.47246259450912476, 0.09620214253664017, 0.29038387537002563, 0.14877910912036896, 0.3880232572555542, -0.1502867341041565, 0.46618783473968506, 0.09248941391706467, 0.4796030819416046, 0.058488328009843826]"
3238,"[0.26311004161834717, 0.07143384963274002, 0.14998877048492432, 0.38860106468200684, 0.58062344789505, -0.5917767882347107, 0.6681711673736572, 0.8915565013885498, -0.2890339493751526, -0.41648679971694946]"
3248,"[-0.6368594765663147, 0.0524715855717659, 0.4847891330718994, 0.9753933548927307, 0.2836725115776062, -0.21180246770381927, 0.43929749727249146, 0.014826007187366486, 0.12228237837553024, -0.16609181463718414]"
3258,"[-0.8397068381309509, 0.2649978995323181, 0.5971823930740356, 0.0226900614798069, -0.13961386680603027, -0.4672289192676544, 0.8572272062301636, 0.18585512042045593, -0.17910946905612946, -0.6754481792449951]"
3268,"[-0.462213933467865, 0.22248154878616333, 0.4021258056163788, 0.6153146624565125, -0.14843685925006866, -0.24736808240413666, 0.585785448551178, -0.42282891273498535, 0.36882108449935913, -0.5999988913536072]"
3288,"[0.059995878487825394, -0.766026496887207, 0.9000945687294006, 0.9641801118850708, 0.4131103754043579, -0.13781984150409698, 1.0592116117477417, -0.4327349364757538, 0.20236074924468994, 0.48907873034477234]"
3298,"[-0.13891804218292236, 0.1332133561372757, 0.27764174342155457, 0.0959353819489479, 0.08820492774248123, -0.8805146217346191, 0.6769956946372986, 0.23207364976406097, 0.14821840822696686, -0.01391570270061493]"
3308,"[-0.07396829128265381, 0.2719367742538452, 0.37174320220947266, 0.5677809715270996, -0.2683430314064026, -0.5437507033348083, 0.6750063300132751, 0.559302806854248, -0.2125827521085739, -0.1262650191783905]"
3318,"[-0.7791268825531006, 0.7813142538070679, 0.6041518449783325, 0.9629526734352112, -0.5393514633178711, -0.4997691810131073, 0.4736665189266205, -0.05445775389671326, 0.2624609172344208, -0.21193146705627441]"
